"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","government_cont_text","pop","pres_vote_rep","state_short","state_abbrev"
1970,"California",6,0,0,0.475,0.525,0.4875,0.5125,0,0,"full_rep",20023181,NA,"Calif.","CA"
1971,"California",6,1,1,0.525,0.475,0.5375,0.4625,0,0.6666667,"lean_dem",20345575,NA,"Calif.","CA"
1972,"California",6,1,1,0.525,0.475,0.5375,0.4625,0,0.6666667,"lean_dem",20584794,NA,"Calif.","CA"
1973,"California",6,0.5,1,0.5,0.5,0.625,0.375,0,0.5,NA,20867737,NA,"Calif.","CA"
1974,"California",6,0.5,1,0.5,0.5,0.6125,0.3875,0,0.5,NA,21172548,NA,"Calif.","CA"
1975,"California",6,1,1,0.625,0.375,0.6875,0.3125,1,1,"full_dem",21536715,NA,"Calif.","CA"
1976,"California",6,1,1,0.625,0.375,0.6875,0.3125,1,1,"full_dem",21934505,NA,"Calif.","CA"
1977,"California",6,1,1,0.65,0.35,0.7125,0.2875,1,1,"full_dem",22350247,NA,"Calif.","CA"
1978,"California",6,1,1,0.65,0.35,0.7125,0.2875,1,1,"full_dem",22838960,NA,"Calif.","CA"
1979,"California",6,1,1,0.625,0.375,0.625,0.375,1,1,"full_dem",23255069,NA,"Calif.","CA"
1980,"California",6,1,1,0.625,0.375,0.625,0.375,1,1,"full_dem",23800800,NA,"Calif.","CA"
1981,"California",6,1,1,0.575,0.425,0.6,0.4,1,1,"full_dem",24285933,NA,"Calif.","CA"
1982,"California",6,1,1,0.575,0.425,0.6,0.4,1,1,"full_dem",24820007,NA,"Calif.","CA"
1983,"California",6,1,1,0.625,0.375,0.6,0.4,0,0.6666667,"lean_dem",25360023,NA,"Calif.","CA"
1984,"California",6,1,1,0.625,0.35,0.6,0.4,0,0.6666667,"lean_dem",25844397,NA,"Calif.","CA"
1985,"California",6,1,1,0.625,0.375,0.5875,0.4125,0,0.6666667,"lean_dem",26441107,NA,"Calif.","CA"
1986,"California",6,1,1,0.625,0.375,0.5875,0.4125,0,0.6666667,"lean_dem",27102238,NA,"Calif.","CA"
1987,"California",6,1,1,0.6,0.375,0.55,0.45,0,0.6666667,"lean_dem",27777160,NA,"Calif.","CA"
1988,"California",6,1,1,0.6,0.375,0.55,0.45,0,0.6666667,"lean_dem",28464250,NA,"Calif.","CA"
1989,"California",6,1,1,0.6,0.375,0.5875,0.4125,0,0.6666667,"lean_dem",29218165,NA,"Calif.","CA"
1990,"California",6,1,1,0.6,0.375,0.5875,0.4125,0,0.6666667,"lean_dem",29959515,NA,"Calif.","CA"
1991,"California",6,1,1,0.65,0.325,0.6,0.4,0,0.6666667,"lean_dem",30470736,NA,"Calif.","CA"
1992,"California",6,1,1,0.625,0.325,0.5875,0.4125,0,0.6666667,"lean_dem",30974659,NA,"Calif.","CA"
1993,"California",6,1,1,0.575,0.35,0.6,0.4,0,0.6666667,"lean_dem",31274928,NA,"Calif.","CA"
1994,"California",6,1,1,0.55,0.4,0.575,0.4125,0,0.6666667,"lean_dem",31484435,NA,"Calif.","CA"
1995,"California",6,1,0.5,0.525,0.425,0.4875,0.5,0,0.5,NA,31696582,NA,"Calif.","CA"
1996,"California",6,1,0,0.525,0.425,0.4875,0.5,0,0.3333333,"lean_rep",32018834,NA,"Calif.","CA"
1997,"California",6,1,1,0.575,0.4,0.5375,0.4625,0,0.6666667,"lean_dem",32486010,NA,"Calif.","CA"
1998,"California",6,1,1,0.575,0.4,0.525,0.4625,0,0.6666667,"lean_dem",32987675,NA,"Calif.","CA"
1999,"California",6,1,1,0.625,0.375,0.6,0.4,1,1,"full_dem",33499204,NA,"Calif.","CA"
2000,"California",6,1,1,0.6,0.375,0.5875,0.4,1,1,"full_dem",33987977,NA,"Calif.","CA"
2001,"California",6,1,1,0.65,0.325,0.625,0.375,1,1,"full_dem",34479458,NA,"Calif.","CA"
2002,"California",6,1,1,0.65,0.35,0.625,0.375,1,1,"full_dem",34871843,NA,"Calif.","CA"
2003,"California",6,1,1,0.625,0.375,0.6,0.4,1,1,"full_dem",35253159,NA,"Calif.","CA"
2004,"California",6,1,1,0.625,0.375,0.6,0.4,0,0.6666667,"lean_dem",35574576,NA,"Calif.","CA"
2005,"California",6,1,1,0.625,0.375,0.6,0.4,0,0.6666667,"lean_dem",35827943,NA,"Calif.","CA"
2006,"California",6,1,1,0.625,0.375,0.6,0.4,0,0.6666667,"lean_dem",36021202,NA,"Calif.","CA"
2007,"California",6,1,1,0.625,0.375,0.6,0.4,0,0.6666667,"lean_dem",36250311,NA,"Calif.","CA"
2008,"California",6,1,1,0.625,0.375,0.5875,0.4,0,0.6666667,"lean_dem",36604337,NA,"Calif.","CA"
2009,"California",6,1,1,0.625,0.35,0.6375,0.3625,0,0.6666667,"lean_dem",36961229,NA,"Calif.","CA"
2010,"California",6,1,1,0.625,0.35,0.6125,0.3625,0,0.6666667,"lean_dem",37319550,NA,"Calif.","CA"
2011,"California",6,1,1,0.625,0.375,0.65,0.35,1,1,"full_dem",37636311,NA,"Calif.","CA"
2012,"California",6,1,1,0.625,0.375,0.65,0.35,1,1,"full_dem",37944551,NA,"Calif.","CA"
2013,"California",6,1,1,0.65,0.3,0.675,0.325,1,1,"full_dem",38253768,NA,"Calif.","CA"
2014,"California",6,1,1,0.7,0.275,0.6875,0.3125,1,1,"full_dem",38586706,NA,"Calif.","CA"
2015,"California",6,1,1,0.625,0.35,0.65,0.35,1,1,"full_dem",38904296,NA,"Calif.","CA"
2016,"California",6,1,1,0.625,0.35,0.65,0.35,1,1,"full_dem",39149186,NA,"Calif.","CA"
2017,"California",6,1,1,0.675,0.325,0.6875,0.3125,1,1,"full_dem",39337785,NA,"Calif.","CA"
2018,"California",6,1,1,0.675,0.325,0.65,0.3125,1,1,"full_dem",39437463,NA,"Calif.","CA"
2019,"California",6,1,1,0.725,0.275,0.7625,0.2375,1,1,"full_dem",39437610,NA,"Calif.","CA"
2020,"California",6,1,1,0.725,0.25,0.7625,0.225,1,1,"full_dem",39368078,NA,"Calif.","CA"
2021,"California",6,1,1,0.75,0.225,0.75,0.2375,1,1,"full_dem",39368078,0.343207236252849,"Calif.","CA"
1969,"Colorado",8,0,0,0.3142857,0.6857143,0.4153846,0.5846154,0,0,"full_rep",2166000,NA,"Colo.","CO"
1970,"Colorado",8,0,0,0.3142857,0.6857143,0.4153846,0.5846154,0,0,"full_rep",2223979,NA,"Colo.","CO"
1971,"Colorado",8,0,0,0.4,0.6,0.4153846,0.5846154,0,0,"full_rep",2303502,NA,"Colo.","CO"
1972,"Colorado",8,0,0,0.4,0.6,0.4153846,0.5846154,0,0,"full_rep",2404576,NA,"Colo.","CO"
1973,"Colorado",8,0,0,0.3714286,0.6285715,0.4307692,0.5692308,0,0,"full_rep",2495803,NA,"Colo.","CO"
1974,"Colorado",8,0,0,0.3714286,0.6285715,0.4307692,0.5692308,0,0,"full_rep",2541318,NA,"Colo.","CO"
1975,"Colorado",8,0,1,0.4571429,0.5428572,0.6,0.4,1,0.6666667,"lean_dem",2586144,NA,"Colo.","CO"
1976,"Colorado",8,0,1,0.4571429,0.5428572,0.6,0.4,1,0.6666667,"lean_dem",2632244,NA,"Colo.","CO"
1977,"Colorado",8,0,0,0.4857143,0.5142857,0.4615385,0.5384616,1,0.3333333,"lean_rep",2696007,NA,"Colo.","CO"
1978,"Colorado",8,0,0,0.4857143,0.5142857,0.4615385,0.5384616,1,0.3333333,"lean_rep",2766725,NA,"Colo.","CO"
1979,"Colorado",8,0,0,0.3714286,0.6285715,0.4153846,0.5846154,1,0.3333333,"lean_rep",2849181,NA,"Colo.","CO"
1980,"Colorado",8,0,0,0.3714286,0.6285715,0.4153846,0.5846154,1,0.3333333,"lean_rep",2908803,NA,"Colo.","CO"
1981,"Colorado",8,0,0,0.3714286,0.6285715,0.3846154,0.6153846,1,0.3333333,"lean_rep",2977899,NA,"Colo.","CO"
1982,"Colorado",8,0,0,0.3714286,0.6285715,0.3846154,0.6153846,1,0.3333333,"lean_rep",3061562,NA,"Colo.","CO"
1983,"Colorado",8,0,0,0.4,0.6,0.3692308,0.6307693,1,0.3333333,"lean_rep",3133634,NA,"Colo.","CO"
1984,"Colorado",8,0,0,0.4,0.6,0.3692308,0.6307693,1,0.3333333,"lean_rep",3169995,NA,"Colo.","CO"
1985,"Colorado",8,0,0,0.3142857,0.6857143,0.2769231,0.7230769,1,0.3333333,"lean_rep",3208726,NA,"Colo.","CO"
1986,"Colorado",8,0,0,0.3142857,0.6857143,0.2769231,0.7230769,1,0.3333333,"lean_rep",3237448,NA,"Colo.","CO"
1987,"Colorado",8,0,0,0.2857143,0.7142857,0.3692308,0.6307693,1,0.3333333,"lean_rep",3260477,NA,"Colo.","CO"
1988,"Colorado",8,0,0,0.2857143,0.7142857,0.3692308,0.6307693,1,0.3333333,"lean_rep",3262280,NA,"Colo.","CO"
1989,"Colorado",8,0,0,0.3142857,0.6857143,0.4,0.6,1,0.3333333,"lean_rep",3275815,NA,"Colo.","CO"
1990,"Colorado",8,0,0,0.3142857,0.6857143,0.4,0.6,1,0.3333333,"lean_rep",3307618,NA,"Colo.","CO"
1991,"Colorado",8,0,0,0.3428572,0.6571429,0.4153846,0.5846154,1,0.3333333,"lean_rep",3387119,NA,"Colo.","CO"
1992,"Colorado",8,0,0,0.3428572,0.6571429,0.4153846,0.5846154,1,0.3333333,"lean_rep",3495939,NA,"Colo.","CO"
1993,"Colorado",8,0,0,0.4571429,0.5428572,0.4769231,0.523077,1,0.3333333,"lean_rep",3613734,NA,"Colo.","CO"
1994,"Colorado",8,0,0,0.4571429,0.5428572,0.4769231,0.523077,1,0.3333333,"lean_rep",3724168,NA,"Colo.","CO"
1995,"Colorado",8,0,0,0.4571429,0.5428572,0.3692308,0.6307693,1,0.3333333,"lean_rep",3826653,NA,"Colo.","CO"
1996,"Colorado",8,0,0,0.4571429,0.5428572,0.3692308,0.6307693,1,0.3333333,"lean_rep",3919972,NA,"Colo.","CO"
1997,"Colorado",8,0,0,0.4285714,0.5714286,0.3692308,0.6307693,1,0.3333333,"lean_rep",4018293,NA,"Colo.","CO"
1998,"Colorado",8,0,0,0.4285714,0.5714286,0.3692308,0.6307693,1,0.3333333,"lean_rep",4116639,NA,"Colo.","CO"
1999,"Colorado",8,0,0,0.4285714,0.5714286,0.3846154,0.6153846,0,0,"full_rep",4226018,NA,"Colo.","CO"
2000,"Colorado",8,0,0,0.4285714,0.5714286,0.3846154,0.6153846,0,0,"full_rep",4326921,NA,"Colo.","CO"
2001,"Colorado",8,1,0,0.5142857,0.4857143,0.4307692,0.5692308,0,0.3333333,"lean_rep",4425687,NA,"Colo.","CO"
2002,"Colorado",8,1,0,0.5142857,0.4857143,0.4307692,0.5692308,0,0.3333333,"lean_rep",4490406,NA,"Colo.","CO"
2003,"Colorado",8,0,0,0.4857143,0.5142857,0.4307692,0.5692308,0,0,"full_rep",4528732,NA,"Colo.","CO"
2004,"Colorado",8,0,0,0.4857143,0.5142857,0.4307692,0.5692308,0,0,"full_rep",4575013,NA,"Colo.","CO"
2005,"Colorado",8,1,1,0.5142857,0.4857143,0.5384616,0.4615385,0,0.6666667,"lean_dem",4631888,NA,"Colo.","CO"
2006,"Colorado",8,1,1,0.5142857,0.4857143,0.5384616,0.4615385,0,0.6666667,"lean_dem",4720423,NA,"Colo.","CO"
2007,"Colorado",8,1,1,0.5714286,0.4285714,0.6,0.4,1,1,"full_dem",4803868,NA,"Colo.","CO"
2008,"Colorado",8,1,1,0.5714286,0.4285714,0.6153846,0.3846154,1,1,"full_dem",4889730,NA,"Colo.","CO"
2009,"Colorado",8,1,1,0.6,0.4,0.5846154,0.4153846,1,1,"full_dem",4972195,NA,"Colo.","CO"
2010,"Colorado",8,1,1,0.6,0.4,0.5846154,0.4153846,1,1,"full_dem",5047539,NA,"Colo.","CO"
2011,"Colorado",8,1,0,0.5714286,0.4285714,0.4923077,0.5076923,1,0.6666667,"lean_dem",5121900,NA,"Colo.","CO"
2012,"Colorado",8,1,0,0.571428571428571,0.428571428571429,0.492307692307692,0.507692307692308,1,0.666666666666667,"lean_dem",5193660,NA,"Colo.","CO"
2013,"Colorado",8,1,1,0.542857142857143,0.457142857142857,0.553846153846154,0.446153846153846,1,1,"full_dem",5270774,NA,"Colo.","CO"
2014,"Colorado",8,1,1,0.514285714285714,0.485714285714286,0.569230769230769,0.430769230769231,1,1,"full_dem",5352637,NA,"Colo.","CO"
2015,"Colorado",8,0,1,0.485714285714286,0.514285714285714,0.507692307692308,0.492307692307692,1,0.666666666666667,"lean_dem",5454328,NA,"Colo.","CO"
2016,"Colorado",8,0,1,0.485714285714286,0.514285714285714,0.523076923076923,0.476923076923077,1,0.666666666666667,"lean_dem",5543844,NA,"Colo.","CO"
2017,"Colorado",8,0,1,0.485714285714286,0.514285714285714,0.569230769230769,0.430769230769231,1,0.666666666666667,"lean_dem",5617421,NA,"Colo.","CO"
2018,"Colorado",8,0,1,0.457142857142857,0.514285714285714,0.569230769230769,0.415384615384615,1,0.666666666666667,"lean_dem",5697155,NA,"Colo.","CO"
2019,"Colorado",8,1,1,0.542857142857143,0.457142857142857,0.630769230769231,0.369230769230769,1,1,"full_dem",5758486,NA,"Colo.","CO"
2020,"Colorado",8,1,1,0.542857142857143,0.457142857142857,0.630769230769231,0.369230769230769,1,1,"full_dem",5807719,NA,"Colo.","CO"
2021,"Colorado",8,1,1,0.571428571428571,0.428571428571429,0.630769230769231,0.369230769230769,1,1,"full_dem",5807719,0.416041256349124,"Colo.","CO"
1969,"Connecticut",9,1,1,0.6666667,0.3333333,0.6214689,0.3785311,1,1,"full_dem",3000000,NA,"Conn.","CT"
1970,"Connecticut",9,1,1,0.6666667,0.3333333,0.6214689,0.3785311,1,1,"full_dem",3038782,NA,"Conn.","CT"
1971,"Connecticut",9,1,1,0.5277778,0.4722222,0.5593221,0.440678,0,0.6666667,"lean_dem",3061448,NA,"Conn.","CT"
1972,"Connecticut",9,1,1,0.5277778,0.4722222,0.5593221,0.440678,0,0.6666667,"lean_dem",3069617,NA,"Conn.","CT"
1973,"Connecticut",9,0,0,0.3611111,0.6388889,0.384106,0.615894,0,0,"full_rep",3069140,NA,"Conn.","CT"
1974,"Connecticut",9,0,0,0.3611111,0.6388889,0.384106,0.615894,0,0,"full_rep",3075784,NA,"Conn.","CT"
1975,"Connecticut",9,1,1,0.8055556,0.1944444,0.7814569,0.2185431,1,1,"full_dem",3084726,NA,"Conn.","CT"
1976,"Connecticut",9,1,1,0.8055556,0.1944444,0.7814569,0.2185431,1,1,"full_dem",3085984,NA,"Conn.","CT"
1977,"Connecticut",9,1,1,0.6111111,0.3888889,0.615894,0.384106,1,1,"full_dem",3088729,NA,"Conn.","CT"
1978,"Connecticut",9,1,1,0.6111111,0.3888889,0.602649,0.397351,1,1,"full_dem",3094839,NA,"Conn.","CT"
1979,"Connecticut",9,1,1,0.7222222,0.2777778,0.6821192,0.3178808,1,1,"full_dem",3099907,NA,"Conn.","CT"
1980,"Connecticut",9,1,1,0.7222222,0.2777778,0.6821192,0.3178808,1,1,"full_dem",3113174,NA,"Conn.","CT"
1981,"Connecticut",9,1,1,0.6388889,0.3611111,0.5430464,0.4569536,1,1,"full_dem",3128837,NA,"Conn.","CT"
1982,"Connecticut",9,1,1,0.6388889,0.3611111,0.5430464,0.4569536,1,1,"full_dem",3139014,NA,"Conn.","CT"
1983,"Connecticut",9,1,1,0.6388889,0.3611111,0.5761589,0.4238411,1,1,"full_dem",3162355,NA,"Conn.","CT"
1984,"Connecticut",9,1,1,0.6388889,0.3611111,0.5761589,0.4238411,1,1,"full_dem",3180014,NA,"Conn.","CT"
1985,"Connecticut",9,0,0,0.3333333,0.6666667,0.4370861,0.5629139,1,0.3333333,"lean_rep",3201131,NA,"Conn.","CT"
1986,"Connecticut",9,0,0,0.3333333,0.6666667,0.4370861,0.5629139,1,0.3333333,"lean_rep",3223741,NA,"Conn.","CT"
1987,"Connecticut",9,1,1,0.6944444,0.3055556,0.6092715,0.3907285,1,1,"full_dem",3247290,NA,"Conn.","CT"
1988,"Connecticut",9,1,1,0.6944444,0.3055556,0.602649,0.397351,1,1,"full_dem",3271954,NA,"Conn.","CT"
1989,"Connecticut",9,1,1,0.6388889,0.3611111,0.5827814,0.4172185,1,1,"full_dem",3283404,NA,"Conn.","CT"
1990,"Connecticut",9,1,1,0.6388889,0.3611111,0.5827814,0.4172185,1,1,"full_dem",3291967,NA,"Conn.","CT"
1991,"Connecticut",9,1,1,0.5555556,0.4444444,0.589404,0.410596,0.5,0.8333333,NA,3302895,NA,"Conn.","CT"
1992,"Connecticut",9,1,1,0.5555556,0.4444444,0.5761589,0.4238411,0.5,0.8333333,NA,3300712,NA,"Conn.","CT"
1993,"Connecticut",9,1,1,0.5555556,0.4444444,0.5761589,0.4238411,0.5,0.8333333,NA,3309175,NA,"Conn.","CT"
1994,"Connecticut",9,1,1,0.5277778,0.4722222,0.5695364,0.4304636,0.5,0.8333333,NA,3316121,NA,"Conn.","CT"
1995,"Connecticut",9,0,1,0.4722222,0.5277778,0.602649,0.397351,0,0.3333333,"lean_rep",3324144,NA,"Conn.","CT"
1996,"Connecticut",9,0,1,0.4722222,0.5277778,0.602649,0.397351,0,0.3333333,"lean_rep",3336685,NA,"Conn.","CT"
1997,"Connecticut",9,1,1,0.5277778,0.4722222,0.6357616,0.3642384,0,0.6666667,"lean_dem",3349348,NA,"Conn.","CT"
1998,"Connecticut",9,1,1,0.5277778,0.4722222,0.6357616,0.3642384,0,0.6666667,"lean_dem",3365352,NA,"Conn.","CT"
1999,"Connecticut",9,1,1,0.5277778,0.4722222,0.6357616,0.3642384,0,0.6666667,"lean_dem",3386401,NA,"Conn.","CT"
2000,"Connecticut",9,1,1,0.5277778,0.4722222,0.6357616,0.3642384,0,0.6666667,"lean_dem",3411777,NA,"Conn.","CT"
2001,"Connecticut",9,1,1,0.5833333,0.4166667,0.6622517,0.3377483,0,0.6666667,"lean_dem",3432835,NA,"Conn.","CT"
2002,"Connecticut",9,1,1,0.5833333,0.4166667,0.6622517,0.3377483,0,0.6666667,"lean_dem",3458749,NA,"Conn.","CT"
2003,"Connecticut",9,1,1,0.5833333,0.4166667,0.6225166,0.3774835,0,0.6666667,"lean_dem",3484336,NA,"Conn.","CT"
2004,"Connecticut",9,1,1,0.5833333,0.4166667,0.6291391,0.3708609,0,0.6666667,"lean_dem",3496094,NA,"Conn.","CT"
2005,"Connecticut",9,1,1,0.6666667,0.3333333,0.6556292,0.3443709,0,0.6666667,"lean_dem",3506956,NA,"Conn.","CT"
2006,"Connecticut",9,1,1,0.6666667,0.3333333,0.6556292,0.3443709,0,0.6666667,"lean_dem",3517460,NA,"Conn.","CT"
2007,"Connecticut",9,1,1,0.6666667,0.3333333,0.7086093,0.2913907,0,0.6666667,"lean_dem",3527270,NA,"Conn.","CT"
2008,"Connecticut",9,1,1,0.6666667,0.3333333,0.7086093,0.2913907,0,0.6666667,"lean_dem",3545579,NA,"Conn.","CT"
2009,"Connecticut",9,1,1,0.6666667,0.3333333,0.7549669,0.2450331,0,0.6666667,"lean_dem",3561807,NA,"Conn.","CT"
2010,"Connecticut",9,1,1,0.6666667,0.3333333,0.7549669,0.2450331,0,0.6666667,"lean_dem",3579173,NA,"Conn.","CT"
2011,"Connecticut",9,1,1,0.6388889,0.3611111,0.6622517,0.3377483,1,1,"full_dem",3588632,NA,"Conn.","CT"
2012,"Connecticut",9,1,1,0.611111111111111,0.388888888888889,0.662251655629139,0.337748344370861,1,1,"full_dem",3595211,NA,"Conn.","CT"
2013,"Connecticut",9,1,1,0.611111111111111,0.388888888888889,0.655629139072848,0.344370860927152,1,1,"full_dem",3595792,NA,"Conn.","CT"
2014,"Connecticut",9,1,1,0.583333333333333,0.388888888888889,0.649006622516556,0.350993377483444,1,1,"full_dem",3595697,NA,"Conn.","CT"
2015,"Connecticut",9,1,1,0.583333333333333,0.416666666666667,0.576158940397351,0.423841059602649,1,1,"full_dem",3588561,NA,"Conn.","CT"
2016,"Connecticut",9,1,1,0.555555555555556,0.416666666666667,0.576158940397351,0.423841059602649,1,1,"full_dem",3579830,NA,"Conn.","CT"
2017,"Connecticut",9,0.5,1,0.5,0.5,0.52317880794702,0.47682119205298,1,0.833333333333333,NA,3575324,NA,"Conn.","CT"
2018,"Connecticut",9,0.5,1,0.5,0.5,0.516556291390728,0.470198675496689,1,0.833333333333333,NA,3574561,NA,"Conn.","CT"
2019,"Connecticut",9,1,1,0.666666666666667,0.333333333333333,0.609271523178808,0.390728476821192,1,1,"full_dem",3566022,NA,"Conn.","CT"
2020,"Connecticut",9,1,1,0.611111111111111,0.388888888888889,0.602649006622517,0.397350993377483,1,1,"full_dem",3557006,NA,"Conn.","CT"
2021,"Connecticut",9,1,1,0.638888888888889,0.333333333333333,0.642384105960265,0.357615894039735,1,1,"full_dem",3557006,0.391871182883307,"Conn.","CT"
1969,"Delaware",10,0,0,0.3157895,0.6842105,0.3333333,0.6666667,0,0,"full_rep",540000,NA,"Del.","DE"
1970,"Delaware",10,0,0,0.3157895,0.6842105,0.3333333,0.6666667,0,0,"full_rep",550332,NA,"Del.","DE"
1971,"Delaware",10,0,0,0.3157895,0.6842105,0.4102564,0.5897436,0,0,"full_rep",565207,NA,"Del.","DE"
1972,"Delaware",10,0,0,0.3157895,0.6842105,0.4102564,0.5897436,0,0,"full_rep",573821,NA,"Del.","DE"
1973,"Delaware",10,0,0,0.4761905,0.5238096,0.4878049,0.5121951,1,0.3333333,"lean_rep",579078,NA,"Del.","DE"
1974,"Delaware",10,0,0,0.4761905,0.5238096,0.4878049,0.5121951,1,0.3333333,"lean_rep",583150,NA,"Del.","DE"
1975,"Delaware",10,1,1,0.6190476,0.3809524,0.6097561,0.3902439,1,1,"full_dem",588756,NA,"Del.","DE"
1976,"Delaware",10,1,1,0.6190476,0.3809524,0.6097561,0.3902439,1,1,"full_dem",592755,NA,"Del.","DE"
1977,"Delaware",10,1,1,0.6190476,0.3809524,0.6341463,0.3658537,0,0.6666667,"lean_dem",594821,NA,"Del.","DE"
1978,"Delaware",10,1,1,0.6190476,0.3809524,0.6341463,0.3658537,0,0.6666667,"lean_dem",598188,NA,"Del.","DE"
1979,"Delaware",10,1,1,0.6190476,0.3809524,0.5121951,0.4878049,0,0.6666667,"lean_dem",598830,NA,"Del.","DE"
1980,"Delaware",10,1,0,0.6190476,0.3809524,0.4878049,0.5121951,0,0.3333333,"lean_rep",594919,NA,"Del.","DE"
1981,"Delaware",10,1,0,0.5714286,0.4285714,0.3902439,0.6097561,0,0.3333333,"lean_rep",595974,NA,"Del.","DE"
1982,"Delaware",10,1,0,0.5714286,0.4285714,0.3902439,0.6097561,0,0.3333333,"lean_rep",599148,NA,"Del.","DE"
1983,"Delaware",10,1,1,0.6190476,0.3809524,0.6097561,0.3902439,0,0.6666667,"lean_dem",605459,NA,"Del.","DE"
1984,"Delaware",10,1,1,0.6190476,0.3809524,0.5853658,0.4146341,0,0.6666667,"lean_dem",611565,NA,"Del.","DE"
1985,"Delaware",10,1,0,0.6190476,0.3809524,0.4634146,0.5365854,0,0.3333333,"lean_rep",618279,NA,"Del.","DE"
1986,"Delaware",10,1,0,0.6190476,0.3809524,0.4634146,0.5365854,0,0.3333333,"lean_rep",627559,NA,"Del.","DE"
1987,"Delaware",10,1,0,0.6190476,0.3809524,0.4634146,0.5365854,0,0.3333333,"lean_rep",636946,NA,"Del.","DE"
1988,"Delaware",10,1,0,0.6190476,0.3809524,0.4634146,0.5365854,0,0.3333333,"lean_rep",647621,NA,"Del.","DE"
1989,"Delaware",10,1,0,0.6190476,0.3809524,0.4390244,0.5609756,0,0.3333333,"lean_rep",658274,NA,"Del.","DE"
1990,"Delaware",10,1,0,0.6190476,0.3809524,0.4390244,0.5609756,0,0.3333333,"lean_rep",669567,NA,"Del.","DE"
1991,"Delaware",10,1,0,0.7142857,0.2857143,0.4146341,0.5853658,0,0.3333333,"lean_rep",683080,NA,"Del.","DE"
1992,"Delaware",10,1,0,0.7142857,0.2857143,0.4146341,0.5853658,0,0.3333333,"lean_rep",694925,NA,"Del.","DE"
1993,"Delaware",10,1,0,0.7142857,0.2857143,0.4390244,0.5609756,1,0.6666667,"lean_dem",706378,NA,"Del.","DE"
1994,"Delaware",10,1,0,0.7142857,0.2857143,0.4390244,0.5609756,1,0.6666667,"lean_dem",717545,NA,"Del.","DE"
1995,"Delaware",10,1,0,0.5714286,0.4285714,0.3414634,0.6585366,1,0.6666667,"lean_dem",729734,NA,"Del.","DE"
1996,"Delaware",10,1,0,0.6190476,0.3809524,0.3414634,0.6585366,1,0.6666667,"lean_dem",740977,NA,"Del.","DE"
1997,"Delaware",10,1,0,0.6190476,0.3809524,0.3414634,0.6585366,1,0.6666667,"lean_dem",751487,NA,"Del.","DE"
1998,"Delaware",10,1,0,0.6190476,0.3809524,0.3170732,0.6829268,1,0.6666667,"lean_dem",763335,NA,"Del.","DE"
1999,"Delaware",10,1,0,0.6190476,0.3809524,0.3658537,0.6341463,1,0.6666667,"lean_dem",774990,NA,"Del.","DE"
2000,"Delaware",10,1,0,0.6190476,0.3809524,0.3658537,0.6341463,1,0.6666667,"lean_dem",786373,NA,"Del.","DE"
2001,"Delaware",10,1,0,0.6190476,0.3809524,0.3658537,0.6341463,1,0.6666667,"lean_dem",795699,NA,"Del.","DE"
2002,"Delaware",10,1,0,0.6190476,0.3809524,0.3658537,0.6341463,1,0.6666667,"lean_dem",806169,NA,"Del.","DE"
2003,"Delaware",10,1,0,0.6190476,0.3809524,0.2926829,0.7073171,1,0.6666667,"lean_dem",818003,NA,"Del.","DE"
2004,"Delaware",10,1,0,0.6190476,0.3809524,0.2926829,0.7073171,1,0.6666667,"lean_dem",830803,NA,"Del.","DE"
2005,"Delaware",10,1,0,0.6190476,0.3809524,0.3658537,0.6097561,1,0.6666667,"lean_dem",845150,NA,"Del.","DE"
2006,"Delaware",10,1,0,0.6190476,0.3809524,0.3658537,0.6097561,1,0.6666667,"lean_dem",859268,NA,"Del.","DE"
2007,"Delaware",10,1,0,0.6190476,0.3809524,0.4390244,0.5609756,1,0.6666667,"lean_dem",871749,NA,"Del.","DE"
2008,"Delaware",10,1,0,0.6190476,0.3809524,0.4634146,0.5365854,1,0.6666667,"lean_dem",883874,NA,"Del.","DE"
2009,"Delaware",10,1,1,0.7619048,0.2380952,0.5853658,0.4146341,1,1,"full_dem",891730,NA,"Del.","DE"
2010,"Delaware",10,1,1,0.7142857,0.2857143,0.5853658,0.4146341,1,1,"full_dem",899647,NA,"Del.","DE"
2011,"Delaware",10,1,1,0.6666667,0.3333333,0.6341463,0.3658537,1,1,"full_dem",907590,NA,"Del.","DE"
2012,"Delaware",10,1,1,0.666666666666667,0.333333333333333,0.634146341463415,0.365853658536585,1,1,"full_dem",915518,NA,"Del.","DE"
2013,"Delaware",10,1,1,0.619047619047619,0.380952380952381,0.658536585365854,0.341463414634146,1,1,"full_dem",924062,NA,"Del.","DE"
2014,"Delaware",10,1,1,0.619047619047619,0.380952380952381,0.658536585365854,0.341463414634146,1,1,"full_dem",933131,NA,"Del.","DE"
2015,"Delaware",10,1,1,0.571428571428571,0.428571428571429,0.609756097560976,0.390243902439024,1,1,"full_dem",942065,NA,"Del.","DE"
2016,"Delaware",10,1,1,0.571428571428571,0.428571428571429,0.609756097560976,0.390243902439024,1,1,"full_dem",949989,NA,"Del.","DE"
2017,"Delaware",10,1,1,0.523809523809524,0.476190476190476,0.609756097560976,0.390243902439024,1,1,"full_dem",957942,NA,"Del.","DE"
